SkuID,UnitLength,UnitWidth,UnitHeight,UnitWeight,CaseQuantity,CaseLength,CaseWidth,CaseHeight,CaseWeight,,
CCS30216,49.1,20.9,6.4,1338,10,50.8,30.5,40.7,10886,,
CCS30217,48.9,21,8.9,4536,5,52.1,22.9,45.8,9979,,
CCS30300,26.7,13.8,2.6,91,40,59.7,53.4,19.1,5443,,
CCS31000,16.3,13.8,2.8,45,120,42,39.4,64.8,6804,,
CCS34222,26.5,16.6,6,200,40,71.2,41.2,32.1,10977,,
CCS35555,14.3,12.7,0.3,104,100,55.9,31.3,15.3,10433,,
CCS35556,14,14,5.9,544,10,39.4,30.5,13.5,5443,,
CCS35557,14.5,14.5,11,1002,6,44.5,30.5,12.7,6350,,
CCS35558,14.3,12.7,0.6,109,100,55.2,30.5,15.3,10886,,
CCS35559,14.5,14.5,11,998,6,45,30.5,12.7,6350,,
CCS35560,14,12.7,0.6,109,100,55.9,29.8,15.3,10886,,
CCS35561,14.5,12.7,1.3,272,100,55.9,31.3,15.3,10886,,
CCS36000,18.3,13,5.1,454,40,61,31.8,48.3,8165,,
CCS36103,25.4,15.3,5.1,454,25,45,31.8,26.2,4990,,
CCS36104,25.4,15.3,5.1,454,25,45.8,31.8,26.2,5443,,
CCS36105,25.4,15.3,5.1,454,25,45.8,31.8,26.3,6804,,
CCS36107,22.9,10.2,1.3,227,50,54.7,30.5,15.3,3629,,
CCS36108,20.4,10.2,1.3,227,50,54.7,31.3,14.5,11340,,
CCS36150,20.4,8.9,0.6,45,400,45.8,43.7,43.2,4536,,
CCS36153,20.4,8.9,1.8,91,144,0,0,0,0,,
CCS36250,19.1,14,0.3,91,100,53.9,31.8,22.1,9072,,
CCS36251,19.1,14,0.6,136,100,54.7,31.8,21.6,18144,,
CCS36252,19.1,14,0.3,91,100,54.7,31.8,21.6,9072,,
CCS36302,17.8,13.5,3.9,91,100,75,43.2,38.1,19504,,
CCS36303,17.1,10.8,3.9,45,10,40.7,18.1,14,2268,,
CCS39000,22,17,5.1,150,50,90.1,47.6,27.1,10977,,
CCS42122,30.5,15.3,5.1,45,50,78.8,34.3,52.1,5443,,
CCS45000,29.8,16.6,16.6,1361,8,68.6,31.8,34.3,9979,,
CCS45001,35.6,20.4,18.1,2268,4,42,38.1,36.9,9072,,
CCS45002,43.2,26.7,45.8,5897,1,43.2,26.7,45.8,5897,,
CCS45003,34.8,20.4,18.6,2268,6,58.5,43.2,36.9,13608,,
CCS45004,39.9,22.1,19.1,3175,4,45.8,39.9,43.2,12701,,
CCS45005,22.1,19.1,71.7,6350,2,39.4,26,72.4,12701,,
CCS45006,25.4,21.6,49.6,4899,2,52.1,27.2,44.5,9525,,
CCS45007,20.4,14.5,4.4,136,80,66.1,34.3,46.5,10886,,
CCS45150,49.3,17.8,6.1,590,12,52.1,39.4,40.7,11793,,
CCS45160,39.7,27.7,4.1,481,24,45.8,43.2,61,10886,,
CCS45161,29.3,19.9,3.1,567,20,56.4,22.9,42,6804,,
CCS45162,28.5,22.4,3.6,386,20,54.9,43,27.5,10523,,
CCS45163,28.8,22.1,3.4,290,20,54.7,43.2,26.2,8618,,
CCS45165,27.5,23.4,6.4,476,20,66.1,30.3,48.8,11340,,
CCS50112,52.1,21.6,8.9,1814,5,53.9,23.9,48.3,9072,,
CCS55101,40.7,30.5,15.3,1814,3,42.9,32.1,28,5443,,
CCS55103,43.2,35.6,15.3,2268,2,48.3,45.8,36.2,4536,,
CCS55106,43.2,33.1,19.1,1134,2,50.1,36.9,47,2268,,
CCS55110,44.8,19.9,12.7,1610,6,61,48.3,33.1,11022,,
CCS55115,44.8,19.9,12.7,1610,5,61,48.3,33.1,11022,,
CCS55116,34.8,36.4,15,1882,6,63.5,35.6,38.1,12655,,
CCS55118,38.1,24.2,10.5,658,6,40.9,49.6,28,6123,,
CCS55119,38.1,24.2,10.5,658,6,49.6,40.7,28.5,6350,,
CCS55120,44.8,34.6,12.5,1588,6,76.5,36.9,46.4,19758,,
CCS55125,34.3,33.8,12,1361,6,76.2,36.4,35.6,8165,,
CCS55130,31,31.5,7.4,953,12,45.8,34.3,33.1,6214,,
CCS55136,42.6,30.5,15.3,3175,5,80.1,33.1,44.5,14515,,
CCS55140,33.1,23.2,5.6,3470,6,31.8,24.9,34.8,21296,,
CCS55150,24.4,21.9,1.3,45,48,31.8,26.1,54.7,2268,,
CCS55151,29.3,22.3,3.9,454,20,54,42,26.7,10886,,
CCS55155,34.3,8.4,5.6,454,20,49.1,31.8,25.4,9072,,
CCS55156,34.6,12,5.1,1134,20,51.6,38.1,26.7,22680,,
CCS55160,28,21.6,2.6,227,72,59.7,48.3,40.7,24040,,
CCS55165,16.6,16.8,3.9,272,48,46.4,40.7,36.9,21772,,
CCS55170,18.8,15.3,2.6,132,72,58.5,38.1,34.3,17236,,
CCS55180,20.4,17.6,2.6,177,72,61,48.3,40.1,22680,,
CCS55185,18.8,16.6,3.4,254,48,48.3,40.7,38.1,9072,,
CCS55190,18.8,12.2,4.4,145,12,35.6,33.1,15.9,4536,,
CCS55191,18.3,20.4,2.1,254,48,47.7,33.1,38.8,11793,,
CCS55200,38.1,30.5,9.4,907,5,0,0,0,0,,
CCS55201,28,21.6,12.7,1134,10,63.5,46,30.5,11340,,
CCS55202,29.3,21.6,12.7,1089,10,64.8,45.8,30.5,11340,,
CCS55205,38.1,30.5,10.2,1814,5,0,0,0,0,,
CCS55210,177.8,8.9,1.3,45,100,54.7,51.1,21.1,4536,,
CCS55211,8.9,9.6,2,113,100,52.6,51.5,20.4,5443,,
CCS55212,20.4,11.5,2.6,45,10,53.4,52.4,23.5,454,,
CCS55213,20.4,11.5,1.3,45,80,53.4,53.4,24.2,7257,,
CCS55214,24.4,15.3,3.9,181,40,49.6,49.6,36.2,6690,,
CCS55215,26.7,16.6,7.7,113,40,49.6,47,35.6,6350,,
CCS55216,19.1,21.6,5.1,68,40,52.8,42.2,48.3,7711,,
CCS55217,22.4,19.6,6.7,100,40,53.4,49.6,43.2,4536,,
CCS55220,11.5,10.2,1.3,5,80,22.9,17.8,27.2,1814,,
CCS55221,22.9,20.1,9.6,454,24,61.8,50.8,48.3,10886,,
CCS55222,25.4,17.8,5.8,45,40,66.3,61.6,20.9,3175,,
CCS55223,25.4,17.8,6.4,45,40,66.1,61.3,22.9,3175,,
CCS55224,19.6,16.6,6.4,91,24,54.7,42.5,19.1,2268,,
CCS55225,24.2,17.8,5.1,45,40,53.4,39.4,38.1,2722,,
CCS55226,24.2,12.7,7.7,454,24,45.8,43.2,30.5,3629,,
CCS55228,28,17.8,8.2,408,40,86.4,39.4,59.7,16329,,
CCS55229,31.3,25.4,8.9,272,12,59.7,53.4,35.6,8165,,
CCS55230,20.4,17.1,10.5,386,10,50.8,42,18.6,3856,,
CCS55300,36.9,17.8,3.9,748,24,53.4,38.1,30.8,10433,,
CCS55301,32.6,22.4,0.6,159,10,40.2,34.8,6.4,907,,
CCS55302,29.3,22.9,3.9,454,20,54.7,40.7,24.2,9072,,
CCS55303,29,21.9,3.9,454,20,55.2,43.5,24.7,9934,,
CCS55304,35.6,17.8,5.1,91,40,67.4,50.8,38.1,3629,,
CCS55305,12.2,12.7,4.1,272,40,43,26.7,27,12406,,
CCS55306,19.6,12.7,12.7,1361,8,42,27.2,29.3,7257,,
CCS55310,12.7,12.7,4.6,227,40,53.9,28.8,30.5,9072,,
CCS55326,48.3,34.3,12.7,1361,4,50.1,35.6,53.4,5443,,
CCS55400,14.3,10.5,12.7,680,10,55.3,31.8,15.3,9181,,
CCS55401,26.7,30.5,12.7,4536,2,55.9,31.8,15.9,9525,,
CCS55402,14.7,10.8,12.7,907,10,55.9,30.5,16.6,9072,,
CCS55403,29.3,28.6,13.4,4536,2,55.9,32.6,16.6,8165,,
CCS55404,39.2,36.9,18.8,3266,2,39.9,38.1,37.1,7394,,
CCS55405,45.5,39.7,18.6,3198,2,47,41.7,38.7,7416,,
CCS60030,12.2,10.7,4.4,136,40,43.5,28,27.7,4536,,
CCS60051,33.1,20.4,36.9,2608,2,35.6,42,39.4,5897,,
CCS60052,26.2,37.6,40.2,4423,2,39.4,54.2,42.7,10024,,
CCS60053,35.6,24.4,38.8,6804,2,49.6,37.5,40.7,13608,,
CCS71010,9.7,10,4.6,227,50,51.4,24.7,21.4,9072,,
CCS71025,8.9,9.4,8.9,680,20,46.8,20.1,21.1,7149,,
CCS71050,18.3,9.4,10,662,10,48.3,19.1,20.4,7121,,
CCS71100,18.6,18.6,10.2,1388,4,38.7,37.6,12.2,6146,,
CCS72000,22.4,3.6,3.1,27,48,43.9,33.1,21.6,2722,,
CCS72100,14,14,16.6,2268,6,43.9,30.5,19.4,6804,,
CCS72101,14.5,12.7,0.6,91,200,55.9,30.5,15.3,9072,,
CCS72102,14.5,14.5,9.4,998,6,44.5,30.8,10.5,6350,,
CCS72201,12.2,15.3,0.6,45,200,55.9,31,15.3,14515,,
CCS72250,13.3,13.5,9.4,907,6,30,44.5,12,5965,,
CCS73405,30.5,30.5,8.4,1814,8,63.5,34.6,33.1,14515,,
CCS80008,38.4,26,11,1361,6,53.4,34.3,41.2,8165,,
CCS80009,36.9,26.2,11,1406,6,53.4,33.8,40.7,18144,,
CCS80010,38.1,26.2,10.7,1678,6,53.4,34.3,40.7,20412,,
CCS83400,36.9,17.8,5.1,680,20,52.6,38.9,38.9,13608,,
CCS91002,15.2,3.9,24.6,118,12,43.6,16.1,27.1,1846,,
CCS91003,25.4,15.3,3.9,45,12,44.5,17.1,28,544,,
CEN44688116,45,6.4,3.9,907,0,0,0,0,0,,
CENU24401001,49.6,10.2,6.4,454,6,50.6,23.4,21.6,2631,,
CHA01000,31.8,17.3,0.6,45,0,0,0,0,0,,
CHA01006,31.8,17.3,0.6,45,0,0,0,0,0,,
CHA01010,31.8,17.3,0.6,45,0,0,0,0,0,,
CHA01016,31.8,17.8,0.6,45,0,0,0,0,0,,
CHA01020,31.8,17.8,0.6,45,0,0,0,0,0,,
CHA01026,31.8,17.8,0.6,45,0,0,0,0,0,,
CHA01030,31.8,17.8,0.6,45,0,0,0,0,0,,
CHA01032,31.8,17.8,0.6,45,0,0,0,0,0,,
CHA01036,31.8,16.6,0.3,45,0,0,0,0,0,,
CHA01050,31.8,16.6,0.8,45,0,0,0,0,0,,
CHA01052,31.8,16.6,0.8,45,0,0,0,0,0,,
CHA01056,31.8,16.6,0.8,45,0,0,0,0,0,,
CHA01070,31.8,16.6,0.8,45,0,0,0,0,0,,
CHA01076,31.8,16.6,0.8,45,0,0,0,0,0,,
CHA01175,39.4,26.7,0.8,45,0,0,0,0,0,,
CHA01177,39.4,26.7,0.8,45,0,0,0,0,0,,
CHA01180,39.4,26.7,0.8,45,0,0,0,0,0,,
CHA01193,39.4,26.7,0.8,45,0,0,0,0,0,,
CHA01196,39.4,26.7,0.8,45,0,0,0,0,0,,
CHA01550,14,7.7,2.6,45,0,0,0,0,0,,
CHA01555,14,7.4,0.8,23,0,0,0,0,0,,
CHA01560,17.8,7.9,0.8,82,0,0,0,0,0,,
CHA01565,20.9,11,0.6,127,0,0,0,0,0,,
CHA01575,20.4,17.3,0.6,331,0,0,0,0,0,,
CHA1002PI,30.5,15.3,0.6,45,0,0,0,0,0,,
CHA1036I,33.6,15.5,0.6,45,0,0,0,0,0,,
CHA1155I,29.3,14,0.6,45,0,0,0,0,0,,
CHA1204I,29.3,17.8,0.6,45,0,0,0,0,0,,
CHA1503NC,25.2,13.5,1.8,440,0,0,0,0,0,,
CHA231TR,33.1,2.6,2.6,113,12,34.1,11.5,6.4,1361,,
CHA235A,33.1,2.6,2.6,113,12,34.1,11.5,6.4,1361,,
CHA235E,33.1,2.6,2.6,113,12,34.1,11.5,6.4,1361,,
CHA238,34.3,2.6,1.3,91,0,0,0,0,0,,
CHA241,34.3,2.6,1.3,91,0,0,0,0,0,,
CHA25434,52.1,39.4,6.4,1814,1,52.1,39.4,6.4,1814,,
CHA25445,24.9,21.6,4.6,113,1,24.9,21.6,4.6,113,,
CHA26VI,29.3,5.1,0.3,45,0,0,0,0,0,,
CHA301I,2.6,0.3,0.3,45,0,0,0,0,0,,
CHA3084F.BLA,9.7,3.1,1.1,68,12,10,7.2,8.4,816,,
CHA30SC10,26,10.2,0.6,91,0,0,0,0,0,,
CHA30SC6,15.8,8.9,0.6,113,0,0,0,0,0,,
CHA30SC8,20.1,8.2,0.6,45,0,0,0,0,0,,
CHA31559PK,21.1,19.1,2.6,363,0,0,0,0,0,,
CHA3165SP7,19.6,19.6,3.4,249,0,0,0,0,0,,
CHA401N,18.8,8.2,0.8,50,10,0,0,0,0,,
CHA45SC-10,12.7,8.9,0.1,91,12,32.3,32.3,2,1089,,
CHA45SC-6,24.2,11,0.6,45,12,17.1,17.1,1.8,544,,
CHA45SC-8,30.5,15.3,0.6,50,12,22.1,22.1,1.8,599,,
CHA522130INT,47.5,33.6,0.7,454,1,47.5,33.6,0.7,454,,
CHA6360,21.4,17.6,0.8,32,12,21.6,17.8,1.8,408,,
CHAAE24,67.4,7.7,1.6,181,0,0,0,0,0,,
CHAAE36,99.1,38.1,1.6,227,12,0,0,0,0,,
CHAAG05G,28.5,15.8,0.3,45,0,0,0,0,0,,
CHAAG16G,28,15.5,0.3,45,0,0,0,0,0,,
CHAAG18G,28.5,15.8,0.3,45,0,0,0,0,0,,
CHABG1251,13.8,8.7,0.3,5,0,0,0,0,0,,
CHABG1251M,13.8,8.7,0.3,5,0,0,0,0,0,,
CHABG2501,13.8,8.7,0.3,5,0,0,0,0,0,,
CHABG2501M,13.8,8.7,0.3,5,0,0,0,0,0,,
CHABG6201,13.8,8.7,0.3,5,0,0,0,0,0,,
CHACS3,21.1,3.9,0.3,23,0,0,0,0,0,,
CHADAF8,28.8,22.4,2.3,1179,1,28.8,22.4,2.3,1179,,
CHADAF8-10,30.5,23.7,0.6,45,0,0,0,0,0,,
CHADAFPB8L,28.8,22.4,1.6,1116,1,28.8,22.4,1.6,1116,,
CHADAFR8,28.8,22.7,1.6,1179,0,0,0,0,0,,
CHADAFRPB8L,28.8,22.7,2.6,1225,0,0,0,0,0,,
CHADEC001,27.2,14.3,1.3,91,0,0,0,0,0,,
CHADEC002,28,14.3,0.8,91,0,0,0,0,0,,
CHAFA171506,8.4,8.4,3.9,181,16,19.1,19.1,13.5,2903,,
CHAFA340530,6.9,6.9,17.8,1814,0,0,0,0,0,,
CHAFA875612,16.1,10.2,1.3,227,0,0,0,0,0,,
CHAFA8911-2B12,16.1,10.2,1.6,181,0,0,0,0,0,,
CHAFL100B,38.1,5.1,0.8,45,0,0,0,0,0,,
CHAOF9,19.9,17.8,1.8,204,0,0,0,0,0,,
CHAP232A-T,30.8,3.4,3.4,113,12,34.1,11.5,7.2,1361,,
CHAP232E-T,30.8,3.4,3.4,113,12,34.1,11.5,7.2,1361,,
CHASK2,33.8,29.3,4.1,871,1,33.8,29.3,4.1,871,,
CHATEMM004T,28,16.1,0.3,45,0,0,0,0,0,,
CHAWCM812,35.6,22.9,0.6,91,0,0,0,0,0,,
CHECTN-2000,10.2,8.4,1.3,91,12,22.9,17.8,5.1,907,,
CHESB191,31.8,22.9,5.1,227,24,0,0,0,0,,
CHESB192,31.8,22.9,5.1,227,0,0,0,0,0,,
CHESB193,31.8,22.9,7.7,227,0,0,0,0,0,,
CHESB194,31.8,22.9,7.7,227,0,0,0,0,0,,
CHI413,22.7,18.1,6.4,272,10,32.3,23.2,33.3,3289,,
CHI8007,21.1,19.9,8.9,272,30,56.2,42,39.7,10206,,
CHI8282,25.4,17.8,7.7,227,12,35.6,29.3,40.7,3629,,
CHI8311,32.8,32.3,15.8,1928,1,32.8,32.3,15.8,1928,,
CHI8481,37.4,20.6,16.8,1588,1,37.4,20.6,16.8,1588,,
CHI8484,20.4,36.9,16.6,748,1,20.4,36.9,16.6,748,,
CHI8712,32.4,18.5,17.8,2268,1,32.4,18.5,17.8,2268,,
CHI9036,18.3,16.3,6.9,227,40,66.9,35.9,33.3,10342,,
CKC1700,15,11.7,14.8,726,12,30.5,28,25.4,9979,,
CKC1719,38.1,31.3,13,1361,5,0,0,0,0,,
CKC1720,38.1,31.3,13,1361,5,0,0,0,0,,
CKC1721,38.1,31.3,13,1361,5,0,0,0,0,,
CKC2200000-01,23.7,14,2.1,1814,12,24.7,24.4,15.3,20412,,
CKC2200002-02,15.8,13,3.4,2268,6,22.9,15.3,14,11340,,
CKC2200008-02,32.3,15.8,16.6,3402,3,33.6,28,17.8,10886,,
CKC2200500-01,23.4,12.7,2.6,1134,12,24.7,24.7,16.1,13608,,
CKC2204040,22.1,17.8,3.1,1361,6,24.2,19.4,15.3,18144,,
CKC3350,20.6,11.7,6.1,136,48,38.1,21.9,12,2722,,
CKC3351,16.6,10.2,0.6,91,0,0,0,0,0,,
CKC3517,15.3,8.9,0.7,91,12,0,0,0,0,,
CKC3747,30.5,21.6,5.6,227,36,0,0,0,0,,
CKC3748,26,17.8,4.1,227,0,0,0,0,0,,
CKC3904,22.9,30.5,7.7,454,18,64.3,49.6,31.8,9072,,
CKC3907-01,30.5,25.4,2.6,136,50,64.3,49.6,31.8,7711,,
CKC3909,25.4,19.1,2.6,91,24,33.1,19.6,17.8,1179,,
CKC4380,33.1,31.8,12.2,1270,18,34.1,34.1,74.5,8165,,
CKC4381,53.4,28,17.3,1905,4,68.1,29,54.7,7711,,
CKC4390,52.9,28,23.7,2585,3,76.2,29,54.7,8618,,
CKC4393,24.2,24.2,6.4,136,6,0,0,0,0,,
CKC4394,28.5,21.6,4.4,136,6,0,0,0,0,,
CKC4395,30.5,16.1,5.1,91,6,0,0,0,0,,
CKC4503,38.9,14.5,0.8,91,12,0,0,0,0,,
CKC4506,20.4,10.2,0.6,5,144,0,0,0,0,,
CKC6114,20.4,10.7,2.6,91,144,0,0,0,0,,
CKC6120,20.4,20.4,5.1,363,12,31.8,26.7,20.4,4536,,
CKC6127,12.7,8.9,8.9,308,4,19.1,18.6,13.5,1297,,
CKC6129,12.7,8.9,8.9,308,4,19.1,18.6,13.5,1297,,
CKC9761,30.5,12.7,2.6,54,12,28,25.4,12.2,903,,
CKC9762,28,15.3,3.9,154,12,38.9,23.7,11,1869,,
CLI00032,29.8,24.2,2.8,227,10,31,25.2,28.8,6600,,
CLI01721,52.4,38.9,0.6,426,12,53.9,40.2,4.1,5148,,
CLI05550,28.8,24.7,0.3,23,60,33.8,28.8,27,2948,,
CLI05557,26.7,30.3,0.3,113,60,28.5,34.3,26.2,3878,,
CLI05580,31.3,26,0.8,45,50,34.1,28.8,27.5,6827,,
CLI05587,31.8,25.4,0.6,45,50,33.8,29.3,27.2,6690,,
CLI17211,52.9,43,0.8,295,12,54.9,45,8.9,9049,,
CLI17212,53.4,43.2,0.3,1361,12,54.7,44.5,8.9,4536,,
CLI30248,45.3,24.9,3.6,1225,1,45.3,24.9,3.6,1225,,
CLI30526,73.2,8.9,2.3,159,1,73.2,8.9,2.3,159,,
CLI31357,30,24.2,4.6,1656,10,44.5,24.9,31.5,18824,,
CLI32457,23.9,30,4.6,885,10,24.9,44.5,31.5,10183,,
CLI32557,30.3,23.7,4.9,1021,10,30.5,24.2,44,14696,,
CLI34447,30,23.7,4.9,794,10,55.3,25.8,33.1,10632,,
CLI43912,34.3,25.4,0.3,45,75,36.9,31.8,27.5,2844,,
CLI43913,34.3,25.4,0.3,45,75,36.6,31.3,27.7,4264,,
CLI43914,33.1,25.4,0.3,45,75,0,0,0,0,,
CLI43916,34.3,25.4,0.3,45,75,37.6,31.8,27.5,2844,,
CLI43919,34.3,25.4,0.3,45,75,37.6,31.8,27.5,2844,,
CLI45911,33.3,27.2,5.4,748,5,25.9,28.3,33.2,6278,,
CLI45912,37.1,30.5,5.9,953,5,37.9,31.3,27.2,6781,,
CLI46046,20.1,14.5,5.4,358,10,32.3,21.1,27.5,3583,,
CLI46058,25.4,17.8,5.6,136,5,31.5,21.4,27.5,454,,
CLI46069,30,23.7,7.4,272,10,44.8,24.7,31.8,6736,,
CLI46114,44.8,34.3,5.1,1202,8,46.3,33.3,56.4,13313,,
CLI46911,32.8,27.2,5.6,635,5,33.8,29,27.5,5103,,
CLI46912,36.9,30,5.6,816,5,38.1,31.5,28,5897,,
CLI52564,29.8,24.7,2.8,544,10,30.8,25.4,28.8,6985,,
CLI52584,29.8,24.7,2.8,544,10,30.8,25.4,28.8,6985,,
CLI61003,29,25.7,3.9,476,5,31,26.7,20.1,4309,,
CLI61008,29,25.7,3.9,476,5,31,26.7,20.1,4309,,
CLI61013,29,25.7,3.9,975,5,31.3,26.7,19.6,6759,,
CLI61117,30.8,24.7,0.6,45,0,0,0,0,0,,
CLI61217,33.8,26,2.3,363,50,35.4,27.5,26.2,6237,,
CLI61748,30.5,24.7,0.8,299,5,32.8,27.2,7.2,1497,,
CLI61908,33.1,24.7,0.8,91,25,33.1,28.2,27.2,4069,,
CLI61918,31,26.7,0.8,141,25,34.3,27.7,19.9,2817,,
CLI61920,17.1,15.3,1.1,95,25,30.8,20.9,27.7,2839,,
CLI61928,16.3,13,1.1,45,25,31.8,20.4,26.7,1814,,
CLI61938,33.1,29.3,7.2,975,10,38.1,54.7,33.1,7589,,
CLI61948,28,26.7,0.8,109,25,33.8,28.5,27.2,5602,,
CLI61958,31,15.5,0.8,91,5,32.6,17.6,7.7,454,,
CLI61968,31.3,28.5,1.3,318,5,34.1,30.5,5.4,1588,,
CLI62013,29,25.7,4.1,295,5,31,26.5,19.6,3152,,
CLI62017,29,25.7,3.9,476,5,31,26.7,20.6,4105,,
CLI62018,29.3,25.7,3.9,295,5,31,27,20.1,3107,,
CLI62020,29.8,24.2,2.8,340,10,31.5,29.3,25.2,3765,,
CLI62027,29,25.7,2.8,431,5,30.5,27,19.4,3969,,
CLI62028,29.3,25.7,4.6,839,10,46,27,31.3,12020,,
CLI62029,29,25.7,3.9,476,5,31.5,26.5,20.9,4037,,
CLI62033,29.3,25.7,6.4,839,10,45,27.5,31.3,11748,,
CLI62037,29,25.4,4.1,159,5,30.8,27,20.1,2472,,
CLI62038,29,25.7,3.9,159,5,30.8,26.7,20.1,2472,,
CLI62047,37.4,23.9,2.8,431,10,28.8,38.4,26.5,8006,,
CLI62048,29,25.7,3.1,476,5,31.3,27.2,19.1,4082,,
CLI62058,25.4,17.8,5.9,358,5,31.8,20.9,27.5,1792,,
CLI62067,29.5,24.7,5.1,1021,5,26.7,25.9,31,9072,,
CLI62127,31.8,24.2,3.9,181,10,33.3,25.7,33.6,5693,,
CLI62130,31.8,24.4,3.9,181,10,33.3,25.4,34.1,5670,,
CLI62138,33.1,27.5,5.9,2381,5,34.1,28.5,27.2,12134,,
CLI62139,39.7,26.2,4.6,2722,5,22.9,30.4,39.4,15259,,
CLI62140,30.8,26.5,3.9,680,5,34.3,28,19.6,2513,,
CLI62313,30,24.9,3.9,227,10,31,26.5,33.6,6169,,
CLI64112,29,6.1,3.1,408,24,32.4,24.7,16.6,9979,,
CLI65001,31.8,24.4,1.3,635,10,33.3,25.7,22.4,10160,,
CLI65004,31.5,24.2,2.3,658,10,33.1,26,22.9,10319,,
CLI65050,64.8,10.2,10.2,2495,1,64.8,10.2,10.2,2495,,
CLI65059,34.8,23.7,0.6,59,0,0,0,0,0,,
CLI65187,29.7,23.5,2.3,993,5,10.8,26.7,32.1,5488,,
CLI70007,16.6,6.1,6.1,91,48,38.1,25.4,35.6,4354,,
CLI70012,22.9,19.9,0.6,45,50,31.3,26.2,28.8,2699,,
CLI70013,22.4,19.4,1.1,73,50,31.3,25.4,29.3,2722,,
CLI70023,22.7,19.1,0.8,82,0,0,0,0,0,,
CLI70025,22.9,19.4,0.3,45,50,31.5,25.4,29,3810,,
CLI70035,22.1,20.4,0.6,45,50,30.8,26,29,3787,,
CLI70238,33.6,22.9,0.3,45,50,38.7,28.5,25.7,4581,,
CLI70548,25.7,17.8,5.6,23,25,21.1,16.6,20.4,567,,
CLI70568,16.3,14.5,0.8,68,25,31.3,20.6,27.5,2132,,
CLI70911,34.1,26,4.4,1520,5,12.4,34.3,26.7,9779,,
CLI70912,33.8,26,4.1,1792,5,34.8,27.5,19.4,10864,,
CLI80058,25.4,17.8,5.6,499,5,31.8,20.6,27.7,4309,,
CLI80911,33.8,26.2,2.1,1633,5,34.8,27.7,13.8,9798,,
CLI80912,33.8,26,3.4,1837,5,35.1,27.7,18.8,11045,,
CLI85050,30,23.9,4.6,816,10,44.5,24.7,31.5,11521,,
CLI87207,16.6,6.1,6.1,159,48,38.1,25.4,35.6,7620,,
CLI87217,16.6,6.1,6.1,172,48,38.1,25.4,35.6,8274,,
CLI87227,16.6,6.1,6.1,195,48,38.1,25.4,35.6,9362,,
CLI87237,16.6,6.1,6.1,308,48,38.1,25.4,35.6,14805,,
CLI87247,16.6,6.1,6.1,354,48,38.1,25.4,35.6,16982,,
CLI87257,16.6,6.1,6.1,717,48,38.1,25.4,35.6,34400,,
CLI87447,12.2,8.7,2.3,45,5,23.2,17.8,7.4,159,,
CLI92234,11.2,6.9,3.4,77,10,23.9,11.5,7.7,771,,
CLI92235,10,6.1,2.6,86,10,23.2,17.8,7.2,862,,
CLI92245,10.5,6.4,2.3,73,10,24.2,11.5,7.9,748,,
CLI92263,10.5,6.7,1.6,86,10,24.2,11.7,7.2,862,,
CLI92264,11.2,6.9,3.6,77,10,23.2,18.6,7.7,771,,
CLI92265,10.5,6.4,2.1,23,10,23.9,12.5,7.9,1043,,
CLI92266,10.5,6.7,2.1,73,10,24.2,11.7,7.9,748,,
CLI92277,10.5,6.7,1.8,91,10,23.2,11.5,7.9,1043,,
CLI92364,30.3,23.2,1.1,349,10,32.8,24.7,8.9,3515,,
CLI92365,30.8,22.9,0.8,272,10,24.4,33.3,8.9,3810,,
CLI92377,30.8,22.9,1.6,91,10,33.1,24.7,9.4,2245,,
CLI92423,31.3,24.9,0.6,23,0,0,0,0,0,,
CLI92443,31.5,24.7,0.6,23,0,0,0,0,0,,
CLI94043,31.5,22.9,4.6,431,5,32.3,24.4,27.2,3992,,
CLI94223,31.5,23.2,4.9,272,5,32.8,24.4,27.7,3084,,
CLI95243,31.8,23.2,5.4,431,5,27.1,24,31.8,3964,,
CLI95523,31.5,22.9,5.9,318,5,32.3,24.9,28.8,3266,,
CLI95543,31.8,23.2,5.1,363,5,32.8,24.4,27.2,3719,,
CLI95723,31.8,22.4,5.6,590,5,32.3,24.4,28,2091,,
CLI95743,31.8,22.4,6.1,680,5,31.8,24.2,27.5,2445,,
CLI96043,31.5,22.9,6.4,204,5,32.6,28.5,24.7,1361,,
CLI96154,31.8,22.7,5.1,680,5,31.8,24.2,27.7,2817,,
CLI96155,31,22.4,5.4,680,5,31.8,23.9,28,2776,,
CLI96156,31.8,22.7,5.6,680,5,31.8,24.2,27.7,2749,,
CLI97005,31.3,6.7,2.6,340,6,32.1,20.1,5.5,1324,,
CLI97014,31.8,6.7,2.6,86,6,0,0,0,0,,
CMC1182,14.3,6.1,6.4,272,12,27.7,21.1,15.8,3470,,
CMC119,66.6,25.4,3.4,1179,6,67.9,26.7,18.6,7575,,
CMC1190,22.7,12.2,10,612,6,31.5,26.7,25.4,4536,,
CMC122-3YW,118.2,42,39.4,5897,1,118.2,42,39.4,5897,,
CMC125,46.5,27.2,26.2,1315,6,29.3,29.5,65.3,8641,,
CMC1305,42,40.7,96.6,2268,1,42,40.7,96.6,2268,,
CMC1532BEHG-5,69.9,63.5,48.3,2268,6,63.5,48.3,128.3,13608,,
CMC164,25.7,21.9,5.9,839,6,28,23.2,27.2,5307,,
CMC1722,54.4,4.6,3.1,340,6,59.7,22.9,19.1,2381,,
CMC174,113.1,54.7,25.4,18597,1,113.1,54.7,25.4,18597,,
